Iteration,Objective,P,Status,Trial-ID,alg,alpha,batch_norm,batch_size,data,data_dir,dropout,env,epochs,l,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,leaky_relu,loss,loss_type,lr,max_concurrent,max_dense_layers,net_type,num_layers,patience,q,val_loss
14,126.09426586377188,arcus_gpu.p,COMPLETED,2,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,409,512,512,512,512.0,0.3,152.4603220910318,weak_loss,0.001,3,8,conservation,5,10,arcus.q,126.09426586377188
15,162.06750530626823,arcus_gpu.p,INTERMEDIATE,3,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,409,512,512,512.0,0.3,142.55513765479094,weak_loss,0.001,3,8,conservation,5,10,arcus.q,162.06750530626823
15,127.12384450790593,arcus_gpu.p,COMPLETED,3,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,409,512,512,512.0,0.3,150.03129164387067,weak_loss,0.001,3,8,conservation,5,10,arcus.q,127.12384450790593
11,136.93142743075623,arcus_gpu.p,INTERMEDIATE,1,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,512,512,512,512.0,0.3,145.65798191584457,weak_loss,0.001,3,8,conservation,5,10,arcus.q,136.93142743075623
0,153.0065010390997,arcus_gpu.p,INTERMEDIATE,4,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,512,512,512,,0.3,213.8062206196951,weak_loss,0.001,3,8,conservation,5,10,arcus.q,153.0065010390997
12,121.54875926471733,arcus_gpu.p,INTERMEDIATE,1,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,512,512,512,512.0,0.3,145.11877016295597,weak_loss,0.001,3,8,conservation,5,10,arcus.q,121.54875926471733
0,175.41060123956214,arcus_gpu.p,INTERMEDIATE,5,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,409,512,512,,0.3,213.16377662736505,weak_loss,0.001,3,8,conservation,5,10,arcus.q,175.41060123956214
1,131.02203589719298,arcus_gpu.p,INTERMEDIATE,4,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,512,512,512,,0.3,164.83671074511003,weak_loss,0.001,3,8,conservation,5,10,arcus.q,131.02203589719298
13,130.01600127402702,arcus_gpu.p,INTERMEDIATE,1,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,512,512,512,512.0,0.3,144.61945794390232,weak_loss,0.001,3,8,conservation,5,10,arcus.q,130.01600127402702
1,147.47623227902005,arcus_gpu.p,INTERMEDIATE,5,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,409,512,512,,0.3,164.3350515537546,weak_loss,0.001,3,8,conservation,5,10,arcus.q,147.47623227902005
14,172.41850975079768,arcus_gpu.p,INTERMEDIATE,1,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,512,512,512,512.0,0.3,144.09970385131223,weak_loss,0.001,3,8,conservation,5,10,arcus.q,172.41850975079768
2,152.56646368896324,arcus_gpu.p,INTERMEDIATE,4,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,512,512,512,,0.3,157.55181537970773,weak_loss,0.001,3,8,conservation,5,10,arcus.q,152.56646368896324
15,144.25747585066142,arcus_gpu.p,INTERMEDIATE,1,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,512,512,512,512.0,0.3,143.63939398554805,weak_loss,0.001,3,8,conservation,5,10,arcus.q,144.25747585066142
2,130.34999394278515,arcus_gpu.p,INTERMEDIATE,5,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,409,512,512,,0.3,157.2781152204313,weak_loss,0.001,3,8,conservation,5,10,arcus.q,130.34999394278515
16,138.63239835687875,arcus_gpu.p,INTERMEDIATE,1,local,0.1,0,2048,fluxbypass_aqua,/baldig/chemistry/earth_system_science/,0.25,/home/jott1/Projects/SHERPA_EX/.profile,25,hostname='(arcus-1|arcus-2|arcus-3|arcus-4|arcus-5|arcus-6|arcus-7|arcus-8|arcus-9|arcus-10)',512,512,512,512,512,512,512,512,512.0,0.3,142.99224175156684,weak_loss,0.001,3,8,conservation,5,10,arcus.q,138.63239835687875
